x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32,label
0.4108189344406128,0.2608094811439514,-1.1735137701034546,0.999953031539917,0.428832471370697,0.24138566851615906,-1.203100323677063,0.9999368190765381,0.4407621920108795,0.23857101798057556,-1.2029392719268799,0.999913215637207,0.45194894075393677,0.23392924666404724,-1.2031821012496948,0.9999104738235474,0.38963764905929565,0.2387833297252655,-1.191715121269226,0.9999264478683472,0.37733349204063416,0.23545393347740173,-1.1918624639511108,0.9998958110809326,0.36675435304641724,0.23199701309204102,-1.1920663118362427,0.9999041557312012,0.480274498462677,0.1935771405696869,-1.054117202758789,0.9999234676361084,0.3550090193748474,0.20151978731155396,-1.002321720123291,0.9999101161956787,0.43491220474243164,0.2685059905052185,-1.0873799324035645,0.9999804496765137,0.3943011462688446,0.26374754309654236,-1.0727088451385498,0.9999768733978271,0.5701107978820801,0.23770329356193542,-0.7910655736923218,0.9999719858169556,0.26929551362991333,0.23350968956947327,-0.7369288802146912,0.9999887943267822,0.590998649597168,0.4194536805152893,-0.6505016088485718,0.9826367497444153,0.22042176127433777,0.4097834527492523,-0.6177376508712769,0.9929046034812927,0.5645498633384705,0.5817915797233582,-0.7002666592597961,0.953009307384491,0.18771730363368988,0.565491259098053,-0.7160137295722961,0.9761838912963867,0.573727548122406,0.6290222406387329,-0.7522504925727844,0.8887541890144348,0.15621718764305115,0.6109933257102966,-0.7664289474487305,0.944573700428009,0.5338146090507507,0.6246296167373657,-0.8104844689369202,0.9053233861923218,0.19374117255210876,0.6072515845298767,-0.8355207443237305,0.9540488123893738,0.5249030590057373,0.6081618666648865,-0.7200886011123657,0.9079472422599792,0.21333232522010803,0.5929771661758423,-0.74241042137146,0.9534434676170349,0.4857465624809265,0.46922075748443604,-0.016698282212018967,0.9998475313186646,0.3324023485183716,0.4553135633468628,0.016425956040620804,0.9998201727867126,0.5296360850334167,0.6433495879173279,-0.3089587390422821,0.4422476291656494,0.20263709127902985,0.6230084300041199,-0.2206237018108368,0.6584911346435547,0.3824223279953003,0.7035654783248901,0.315890371799469,0.03368457406759262,0.3219146728515625,0.7129698991775513,0.351329505443573,0.052296992391347885,0.35192322731018066,0.6994869709014893,0.3839244842529297,0.05861774459481239,0.3489394783973694,0.7143599987030029,0.4131014943122864,0.06098724901676178,0.36999404430389404,0.7666890025138855,0.3004218339920044,0.057965610176324844,0.32487526535987854,0.7839251756668091,0.3144042193889618,0.06400170177221298,Jalsa
0.5342981815338135,0.24186964333057404,-1.0911307334899902,0.9999990463256836,0.5447737574577332,0.22175145149230957,-1.0691715478897095,0.9999974966049194,0.5523019433021545,0.2201523780822754,-1.0691523551940918,0.9999969005584717,0.5595092177391052,0.21884378790855408,-1.069353461265564,0.999995231628418,0.5135547518730164,0.22836196422576904,-1.0692603588104248,0.9999988079071045,0.5037330985069275,0.22995539009571075,-1.0694968700408936,0.9999988079071045,0.4970424473285675,0.23106525838375092,-1.0695775747299194,0.9999983310699463,0.5754788517951965,0.22005733847618103,-0.8490355610847473,0.9999945163726807,0.48727431893348694,0.2365189641714096,-0.8492902517318726,0.9999991655349731,0.5545772910118103,0.255129337310791,-1.0010101795196533,0.9999994039535522,0.5209675431251526,0.26003530621528625,-1.0011441707611084,0.9999997615814209,0.6392107009887695,0.2763481140136719,-0.6089144945144653,0.9999985694885254,0.4507846236228943,0.30052992701530457,-0.697136402130127,0.9999994039535522,0.6834418773651123,0.3829382658004761,-0.5511930584907532,0.9964780211448669,0.42128175497055054,0.40881043672561646,-0.6841038465499878,0.9988704323768616,0.6717889308929443,0.47106513381004333,-0.7023751735687256,0.9880895018577576,0.47071707248687744,0.4991017282009125,-0.8222752213478088,0.9901222586631775,0.6878049373626709,0.5003562569618225,-0.7573144435882568,0.9762971997261047,0.46594035625457764,0.5325637459754944,-0.8922593593597412,0.9766688942909241,0.6633083820343018,0.49856168031692505,-0.8144147992134094,0.9753332138061523,0.49259015917778015,0.5276045203208923,-0.9244017004966736,0.9762986302375793,0.6510776281356812,0.49052125215530396,-0.7260949611663818,0.973292887210846,0.5029124021530151,0.5160223841667175,-0.8361386656761169,0.9723692536354065,0.6067493557929993,0.4440995156764984,0.04608603194355965,0.9999985694885254,0.5044340491294861,0.44932419061660767,-0.0463910773396492,0.9999983310699463,0.6864893436431885,0.5635446310043335,-0.05855730548501015,0.9177708029747009,0.4937182664871216,0.588887095451355,-0.09010522067546844,0.9876978993415833,0.5688417553901672,0.48769640922546387,0.5932865142822266,0.10467684268951416,0.41226059198379517,0.5122846364974976,0.5040277242660522,0.5986959338188171,0.5512158870697021,0.4636631906032562,0.6642352342605591,0.183224156498909,0.41574275493621826,0.49270951747894287,0.5702016949653625,0.48215731978416443,0.546018123626709,0.5047537088394165,0.6908639073371887,0.16267767548561096,0.37866276502609253,0.5322747826576233,0.5718185901641846,0.5904146432876587,Jalsa
0.5329106450080872,0.4193519651889801,-0.7914496660232544,0.9993250370025635,0.5488470792770386,0.40481120347976685,-0.7841446399688721,0.9983593821525574,0.5577558279037476,0.4041779935359955,-0.7842189073562622,0.9984731078147888,0.5663669109344482,0.4035641551017761,-0.7844421863555908,0.9987310767173767,0.5251601338386536,0.4052400588989258,-0.7731031179428101,0.9972129464149475,0.5189451575279236,0.4048144519329071,-0.7731429934501648,0.9965988993644714,0.513454020023346,0.40422162413597107,-0.7732639312744141,0.9961066842079163,0.58573317527771,0.403245747089386,-0.6076370477676392,0.9982810020446777,0.5128484964370728,0.4023258090019226,-0.5559149980545044,0.9925941824913025,0.5494856834411621,0.4303138852119446,-0.7136774659156799,0.9996974468231201,0.5251611471176147,0.4299944341182709,-0.6988763809204102,0.9990060925483704,0.6462653279304504,0.4753831624984741,-0.4354062080383301,0.9999908208847046,0.46861568093299866,0.4476577043533325,-0.3630926311016083,0.9998008608818054,0.6571943759918213,0.5754446387290955,-0.3627750277519226,0.994785726070404,0.4321722686290741,0.5418306589126587,-0.23077017068862915,0.9498732686042786,0.581577718257904,0.6499127149581909,-0.5624025464057922,0.9915698766708374,0.415997713804245,0.6319257020950317,-0.3694342374801636,0.9443873167037964,0.5740096569061279,0.6822044253349304,-0.6443771123886108,0.9788899421691895,0.4024091958999634,0.6560304164886475,-0.43125149607658386,0.9146997332572937,0.5512142181396484,0.6758283376693726,-0.6931737065315247,0.9807252287864685,0.4116376042366028,0.6583760380744934,-0.49468857049942017,0.9204914569854736,0.5480231046676636,0.666089653968811,-0.5831093192100525,0.9753026962280273,0.42142581939697266,0.6518493294715881,-0.39758357405662537,0.9104010462760925,0.5465735793113708,0.6644113659858704,-0.023206254467368126,0.9989073276519775,0.4551922380924225,0.6458747386932373,0.023448754101991653,0.9968854784965515,0.510023295879364,0.78751140832901,-0.018660826608538628,0.29006439447402954,0.40128642320632935,0.75819993019104,0.1373160481452942,0.2565078139305115,0.463910311460495,0.8954504728317261,0.4484485685825348,0.07557909190654755,0.3760344088077545,0.8547056317329407,0.5985239148139954,0.06422942876815796,0.45619913935661316,0.9057815074920654,0.4891146719455719,0.07948657125234604,0.3800014555454254,0.8634969592094421,0.6424028873443604,0.07463593035936356,0.4454655945301056,0.9438282251358032,0.3020070791244507,0.07531001418828964,0.3630248010158539,0.9075475335121155,0.472596675157547,0.06954978406429291,Jalsa
0.5639233589172363,0.23414181172847748,-1.2540894746780396,0.9999886751174927,0.5953291058540344,0.20639218389987946,-1.2476935386657715,0.9999548196792603,0.6130304932594299,0.2001056671142578,-1.2475817203521729,0.9999451637268066,0.6258873343467712,0.19671699404716492,-1.2476589679718018,0.9999024868011475,0.5472149848937988,0.199042409658432,-1.264134407043457,0.9999793767929077,0.528651773929596,0.1931118369102478,-1.2643945217132568,0.9999841451644897,0.5110897421836853,0.18598288297653198,-1.264436960220337,0.9999713897705078,0.6368846297264099,0.18682220578193665,-1.030310869216919,0.9998972415924072,0.47394901514053345,0.1639440953731537,-1.1061969995498657,0.999988317489624,0.5733960270881653,0.25184860825538635,-1.1530054807662964,0.9999840259552002,0.5336296558380127,0.24401673674583435,-1.1752393245697021,0.9999958276748657,0.657711386680603,0.23965708911418915,-0.7292578816413879,0.9999710321426392,0.35878467559814453,0.25806260108947754,-0.9157755970954895,0.999991774559021,0.6563088893890381,0.3878228962421417,-0.515376627445221,0.987773597240448,0.34594470262527466,0.42667320370674133,-0.821815013885498,0.9994161128997803,0.6631540656089783,0.5194629430770874,-0.4776436984539032,0.967670738697052,0.43208047747612,0.5680930018424988,-0.8742522597312927,0.9971925616264343,0.6929855346679688,0.556338369846344,-0.501861572265625,0.9281684160232544,0.4216776192188263,0.6122770309448242,-0.9515394568443298,0.9911988377571106,0.6636981964111328,0.5664510726928711,-0.561040461063385,0.9293124675750732,0.4629736542701721,0.6078158617019653,-0.9743347764015198,0.9918129444122314,0.6444588899612427,0.5513520240783691,-0.49791011214256287,0.9321019649505615,0.4715096056461334,0.5931262373924255,-0.8818209171295166,0.9905534386634827,0.5695854425430298,0.41981786489486694,0.043218910694122314,0.9999827146530151,0.4265521168708801,0.4266785681247711,-0.04358299449086189,0.9999797344207764,0.6861793994903564,0.6097512245178223,0.06379877030849457,0.9406522512435913,0.42694002389907837,0.6027976274490356,0.04988860711455345,0.8702570796012878,0.539422333240509,0.512904167175293,0.803713858127594,0.09882321953773499,0.42278358340263367,0.5312285423278809,0.7095623016357422,0.22944548726081848,0.5096250772476196,0.48125946521759033,0.8892145156860352,0.1149071604013443,0.4257735311985016,0.5093851089477539,0.7837929129600525,0.19206836819648743,0.508836030960083,0.5430945754051208,0.9402539134025574,0.16931462287902832,0.42940306663513184,0.5645308494567871,0.796356201171875,0.32803305983543396,Jalsa
0.6525819301605225,0.24481406807899475,-0.9244167804718018,0.9999946355819702,0.6679666042327881,0.22377537190914154,-0.913719892501831,0.9999963045120239,0.6801812052726746,0.22187161445617676,-0.9136378169059753,0.9999939203262329,0.6900634169578552,0.22042545676231384,-0.9137912392616272,0.9999949932098389,0.6400906443595886,0.2268076241016388,-0.894223690032959,0.9999960660934448,0.6331318020820618,0.2266968935728073,-0.894351601600647,0.9999921321868896,0.626684308052063,0.22660191357135773,-0.8945879340171814,0.9999942779541016,0.7102022767066956,0.21855613589286804,-0.7645637392997742,0.9999946355819702,0.6289603114128113,0.2264486402273178,-0.6778726577758789,0.9999949932098389,0.6765737533569336,0.2571759819984436,-0.8624756932258606,0.9999986886978149,0.6474128365516663,0.2601766288280487,-0.837594747543335,0.9999979734420776,0.8021221160888672,0.29213252663612366,-0.6826825141906738,0.9999485015869141,0.6162408590316772,0.2906399667263031,-0.47986385226249695,0.9998738765716553,0.8401553630828857,0.42475804686546326,-0.7353386282920837,0.9984423518180847,0.5528541803359985,0.38400113582611084,-0.5089585781097412,0.9847109913825989,0.7175689339637756,0.491330623626709,-0.8385290503501892,0.9904036521911621,0.49844151735305786,0.4751548171043396,-0.6797659993171692,0.9348337054252625,0.705345094203949,0.5191783905029297,-0.9047680497169495,0.9747720956802368,0.47149842977523804,0.4992007911205292,-0.7312325835227966,0.8896852135658264,0.678720235824585,0.5072662234306335,-0.9181369543075562,0.9762092232704163,0.488582044839859,0.5008248686790466,-0.7724184989929199,0.8919594883918762,0.6784316897392273,0.49886584281921387,-0.8430994153022766,0.9715290069580078,0.5049554109573364,0.4930376708507538,-0.7017843127250671,0.8888048529624939,0.7548403739929199,0.4451711177825928,-0.07642582803964615,0.9999552965164185,0.6601130962371826,0.43751293420791626,0.07616841048002243,0.9999421834945679,0.6596895456314087,0.5750476717948914,-0.220294788479805,0.8331288695335388,0.4961628317832947,0.5368818044662476,-0.015591439791023731,0.9171772599220276,0.6614129543304443,0.5146633982658386,0.38320785760879517,0.020609354600310326,0.6636945605278015,0.5089561939239502,0.44164833426475525,0.03128062188625336,0.6722580194473267,0.497974693775177,0.452479749917984,0.04075808823108673,0.6916517019271851,0.4919988811016083,0.4964195489883423,0.03866937756538391,0.6330280900001526,0.5266767740249634,0.5005497336387634,0.03219330683350563,0.6888178586959839,0.5462642312049866,0.5357288122177124,0.024773500859737396,Jalsa
0.49981361627578735,0.19322450459003448,-1.0897589921951294,0.9999934434890747,0.5010055899620056,0.17218951880931854,-1.1035817861557007,0.9999945163726807,0.508398175239563,0.16718997061252594,-1.1034513711929321,0.9999932050704956,0.5162603259086609,0.16170823574066162,-1.103613257408142,0.9999936819076538,0.48198503255844116,0.17977696657180786,-1.0650064945220947,0.9999932050704956,0.47615182399749756,0.1803434193134308,-1.065111756324768,0.9999896287918091,0.4711024761199951,0.18045490980148315,-1.065244197845459,0.9999916553497314,0.5477595925331116,0.13817590475082397,-1.0079553127288818,0.999995231628418,0.4785960614681244,0.1704142838716507,-0.8282368779182434,0.9999911785125732,0.5296787619590759,0.19947698712348938,-1.0407546758651733,0.9999988079071045,0.5060490369796753,0.20712779462337494,-0.9885191917419434,0.9999978542327881,0.6955307126045227,0.1988750547170639,-0.8645488023757935,0.9999979734420776,0.47356587648391724,0.21903809905052185,-0.6311871409416199,0.9999911785125732,0.7382794618606567,0.33723750710487366,-0.8989629745483398,0.9983692765235901,0.45072513818740845,0.3350295126438141,-0.5916107892990112,0.9841063618659973,0.6455406546592712,0.440915048122406,-1.047041416168213,0.9920389652252197,0.45926564931869507,0.450008749961853,-0.7401996850967407,0.9452325701713562,0.6444224119186401,0.47807106375694275,-1.1393611431121826,0.9798809289932251,0.4437817335128784,0.4872756600379944,-0.7888818383216858,0.8806225657463074,0.6117182970046997,0.47573742270469666,-1.1587815284729004,0.980583667755127,0.4624600410461426,0.48586592078208923,-0.8417565822601318,0.8891830444335938,0.6071630716323853,0.4639149010181427,-1.056066870689392,0.9688097834587097,0.4757038652896881,0.47335779666900635,-0.7643366456031799,0.8902302980422974,0.6643065214157104,0.38236021995544434,-0.0571412667632103,0.9999837875366211,0.5505229830741882,0.3835793733596802,0.05701578035950661,0.9999674558639526,0.6427962779998779,0.5390639305114746,-0.24086619913578033,0.9244604706764221,0.4677378833293915,0.5296574831008911,-0.049966465681791306,0.9086456894874573,0.6270512342453003,0.4441332221031189,0.5485740303993225,0.03466791659593582,0.5582667589187622,0.4533742666244507,0.6850915551185608,0.017183946445584297,0.6137818694114685,0.427862286567688,0.6366962194442749,0.03964468464255333,0.571731448173523,0.4341934323310852,0.7739554047584534,0.021644070744514465,0.6104012727737427,0.4742504954338074,0.6961495876312256,0.05028590187430382,0.5733765363693237,0.47154852747917175,0.8515421152114868,0.028342753648757935,Jalsa
0.5449073910713196,0.2652638852596283,-0.9531859755516052,0.9999438524246216,0.5747497081756592,0.2456650733947754,-0.9882848858833313,0.9999667406082153,0.5905983448028564,0.24650368094444275,-0.9881587624549866,0.9999679327011108,0.6106069087982178,0.2481294870376587,-0.9884166717529297,0.9999740123748779,0.5405161380767822,0.235713928937912,-0.9441247582435608,0.9999405145645142,0.5336769223213196,0.23132199048995972,-0.9441648125648499,0.9999109506607056,0.5277180671691895,0.2268865406513214,-0.9442926645278931,0.9999194145202637,0.6588202118873596,0.24095740914344788,-0.9501299858093262,0.9999884366989136,0.5462188720703125,0.2138810157775879,-0.7435985207557678,0.9999648332595825,0.5778048038482666,0.2882881462574005,-0.917288601398468,0.9999910593032837,0.5380178093910217,0.27696022391319275,-0.8577785491943359,0.9999735355377197,0.7643499970436096,0.35637998580932617,-0.8220482468605042,0.9999947547912598,0.544318437576294,0.25764596462249756,-0.48520711064338684,0.9999624490737915,0.7109646201133728,0.5019012689590454,-0.7636833786964417,0.9971492886543274,0.47928744554519653,0.3536570966243744,-0.13145767152309418,0.8194300532341003,0.5621001124382019,0.5472783446311951,-0.8763652443885803,0.9905285239219666,0.40370577573776245,0.4297506809234619,0.0027602571062743664,0.8409519195556641,0.5221825242042542,0.5873323678970337,-0.941720724105835,0.9773642420768738,0.3650762438774109,0.4610157310962677,0.03224395588040352,0.7643526196479797,0.5020406246185303,0.5642251372337341,-0.9558008313179016,0.9806846976280212,0.3801625370979309,0.46506524085998535,-0.02268300950527191,0.7915366291999817,0.5113270878791809,0.5494011640548706,-0.8776943683624268,0.9695184230804443,0.39336565136909485,0.46012744307518005,-0.010681948624551296,0.7882936596870422,0.5853586792945862,0.5187442302703857,-0.09535564482212067,0.999762237071991,0.4828711450099945,0.45243123173713684,0.09569474309682846,0.9996576309204102,0.43661758303642273,0.6430794596672058,-0.23289784789085388,0.7868469953536987,0.27580469846725464,0.4975215196609497,0.03730539605021477,0.8230083584785461,0.45882201194763184,0.5526853799819946,0.5668526887893677,0.032083746045827866,0.4553193747997284,0.5294160842895508,0.7287269234657288,0.026909301057457924,0.48474881052970886,0.5263183116912842,0.660728931427002,0.06033465638756752,0.49646490812301636,0.5174385905265808,0.8177481889724731,0.06173660606145859,0.41121816635131836,0.5571898221969604,0.7691273093223572,0.038108840584754944,0.44785284996032715,0.5772719979286194,0.9508897066116333,0.038300059735774994,Jalsa
0.4532708525657654,0.436939537525177,-0.4091402590274811,0.9988647699356079,0.4598526060581207,0.41300734877586365,-0.44262683391571045,0.9989942908287048,0.46631890535354614,0.41201329231262207,-0.4426541030406952,0.998457670211792,0.4822949171066284,0.412716805934906,-0.44270649552345276,0.9988598823547363,0.43832483887672424,0.4111703038215637,-0.4063847064971924,0.9986401200294495,0.43570971488952637,0.4106576442718506,-0.4065830111503601,0.9980202913284302,0.43358221650123596,0.4102148115634918,-0.40691688656806946,0.9988036155700684,0.5420612096786499,0.41382768750190735,-0.5016040802001953,0.9985373020172119,0.4653512239456177,0.4066441059112549,-0.3359562158584595,0.9989429116249084,0.5004660487174988,0.46031075716018677,-0.4188023805618286,0.9992458820343018,0.4801645874977112,0.45999079942703247,-0.36970511078834534,0.9992064833641052,0.6133845448493958,0.5455366969108582,-0.4679107069969177,0.9992173910140991,0.6170648336410522,0.46302711963653564,-0.20734649896621704,0.9995054006576538,0.5472902655601501,0.7211074233055115,-0.3958486318588257,0.9162375330924988,0.5860216021537781,0.5695052146911621,0.05134495720267296,0.11010939627885818,0.3341924548149109,0.714708685874939,-0.22758033871650696,0.883658230304718,0.4395681619644165,0.578578770160675,0.18239831924438477,0.22803691029548645,0.29501837491989136,0.7036285400390625,-0.254696786403656,0.792731761932373,0.3912578821182251,0.5831630825996399,0.18611586093902588,0.2670646905899048,0.34095045924186707,0.6727071404457092,-0.2384600192308426,0.8096163868904114,0.3847147226333618,0.5835152864456177,0.14029590785503387,0.2996184825897217,0.35938721895217896,0.667929470539093,-0.21888063848018646,0.7589811682701111,0.4033598005771637,0.5827212929725647,0.1636955589056015,0.34964367747306824,0.5871964693069458,0.7850309610366821,-0.11148887872695923,0.9984785914421082,0.5943867564201355,0.7306578159332275,0.11127542704343796,0.9957295060157776,0.438720703125,0.7656658887863159,0.23027223348617554,0.7162206172943115,0.5226841568946838,0.6998875141143799,0.5167436003684998,0.09939832240343094,0.37271687388420105,0.7575520277023315,0.7010898590087891,0.5173730850219727,0.47330862283706665,0.7701596617698669,0.8758566975593567,0.07704000174999237,0.39963069558143616,0.772391676902771,0.7523368000984192,0.486382395029068,0.4880186915397644,0.7955387830734253,0.9153635501861572,0.1177181527018547,0.2956348657608032,0.7245545387268066,0.848342776298523,0.49084535241127014,0.39231544733047485,0.7707827091217041,1.006575345993042,0.14121811091899872,Jalsa
0.6909037232398987,0.24855440855026245,-0.9014607071876526,0.999995231628418,0.7115026712417603,0.22503454983234406,-0.889525830745697,0.9999954700469971,0.7251467704772949,0.2227824330329895,-0.8894099593162537,0.999992847442627,0.736086368560791,0.22088521718978882,-0.8895249962806702,0.999994158744812,0.6786769032478333,0.2276197075843811,-0.87717604637146,0.9999957084655762,0.6702637672424316,0.22701871395111084,-0.8772797584533691,0.9999922513961792,0.6624433994293213,0.22611965239048004,-0.8774697184562683,0.9999939203262329,0.7571422457695007,0.21718639135360718,-0.7259496450424194,0.9999926090240479,0.6613067388534546,0.2229965776205063,-0.6716046929359436,0.9999943971633911,0.714505672454834,0.2611599564552307,-0.8327845931053162,0.9999988079071045,0.6811141967773438,0.2634768486022949,-0.8169636130332947,0.9999984502792358,0.8446894288063049,0.29171252250671387,-0.6073035597801208,0.9999650716781616,0.6336265802383423,0.2919800281524658,-0.5024228096008301,0.9998863935470581,0.8836761713027954,0.43798747658729553,-0.6143811941146851,0.998286783695221,0.5516557693481445,0.39558878540992737,-0.4722851812839508,0.9917293190956116,0.7577266097068787,0.5158314108848572,-0.6948302388191223,0.9910364151000977,0.4983977675437927,0.4951517581939697,-0.5524961352348328,0.9611913561820984,0.7433681488037109,0.5456849932670593,-0.7393743991851807,0.9739529490470886,0.46786993741989136,0.5226699709892273,-0.5843559503555298,0.9142755270004272,0.7130395770072937,0.5311447978019714,-0.7489981055259705,0.9759889841079712,0.4862377643585205,0.5244961380958557,-0.6220684051513672,0.9163637161254883,0.7132737636566162,0.5228567123413086,-0.6954393982887268,0.9740135669708252,0.5073816776275635,0.5154788494110107,-0.5687116384506226,0.9173505306243896,0.7666417360305786,0.47486236691474915,-0.03855740651488304,0.9999575614929199,0.6599515676498413,0.4605873227119446,0.038167499005794525,0.9999194145202637,0.6984962224960327,0.6202945709228516,-0.20993654429912567,0.7807878851890564,0.49264034628868103,0.5674266815185547,-0.09626515209674835,0.939153254032135,0.6730713248252869,0.5269350409507751,0.37250420451164246,0.011320134624838829,0.6324988007545471,0.5248009562492371,0.40098336338996887,0.020129377022385597,0.681437611579895,0.5032941102981567,0.44427913427352905,0.02135450392961502,0.6610251665115356,0.5074204802513123,0.4647650122642517,0.022413991391658783,0.6443281173706055,0.5293241739273071,0.5389871597290039,0.018256166949868202,0.6526988744735718,0.5527398586273193,0.5609998106956482,0.01915382780134678,Jalsa
0.5249627232551575,0.2665644884109497,-1.1401197910308838,0.9999898672103882,0.5426838397979736,0.24769675731658936,-1.1240804195404053,0.9999836683273315,0.5511396527290344,0.24626114964485168,-1.124140739440918,0.999974250793457,0.558932363986969,0.24443602561950684,-1.1244739294052124,0.9999772310256958,0.5101621150970459,0.2478715181350708,-1.1244081258773804,0.9999850988388062,0.5009110569953918,0.2463541030883789,-1.1245561838150024,0.9999767541885376,0.49338966608047485,0.24457016587257385,-1.1246540546417236,0.9999788999557495,0.5747412443161011,0.235472172498703,-0.8876954317092896,0.9999692440032959,0.47707194089889526,0.23613053560256958,-0.8903733491897583,0.999982476234436,0.5423232316970825,0.28045573830604553,-1.0372720956802368,0.9999972581863403,0.5076438784599304,0.2803837060928345,-1.038521409034729,0.9999985694885254,0.6361047625541687,0.29084187746047974,-0.6452252864837646,0.9999920129776001,0.40417981147766113,0.30628538131713867,-0.6641029715538025,0.9999918937683105,0.6599728465080261,0.42382004857063293,-0.5643695592880249,0.9933524131774902,0.41429245471954346,0.44864267110824585,-0.5934352278709412,0.9961819648742676,0.6990950107574463,0.5464093685150146,-0.7138609290122986,0.9611412286758423,0.4663286805152893,0.5571647882461548,-0.7450146079063416,0.9780752658843994,0.7225357294082642,0.5805767774581909,-0.7786285281181335,0.9189538955688477,0.4675535261631012,0.594072699546814,-0.8104509711265564,0.9514943361282349,0.7002290487289429,0.584665060043335,-0.8399704098701477,0.9221612811088562,0.49107012152671814,0.5923508405685425,-0.8567357063293457,0.9547229409217834,0.6874978542327881,0.571831226348877,-0.7397778034210205,0.9142805337905884,0.4986807703971863,0.5793169140815735,-0.7634677886962891,0.945591390132904,0.5960944890975952,0.4787241816520691,0.007623642683029175,0.9999808073043823,0.48647540807724,0.48912569880485535,-0.007724384311586618,0.9999656677246094,0.7003821730613708,0.6227185130119324,-0.2446536421775818,0.900580644607544,0.506927490234375,0.6401793956756592,-0.23264388740062714,0.8783470392227173,0.6188199520111084,0.5969069004058838,0.5131247639656067,0.0635836273431778,0.5788429975509644,0.6079218983650208,0.4775746166706085,0.07309993356466293,0.5973193049430847,0.5810474157333374,0.5969637632369995,0.08927712589502335,0.5836654901504517,0.592387318611145,0.5593185424804688,0.06836533546447754,0.6169024109840393,0.6252302527427673,0.5683906078338623,0.09033329039812088,0.6184055805206299,0.631931722164154,0.5121179819107056,0.09888175129890442,Jalsa
